OrderID,OrderDate,Region,Category,Sub-Category,Product,Quantity,UnitPrice,Sales,Profit,Discount,CustomerID,YearMonth,ProfitMargin
ORD-100172,2019-06-02,East,Office Supplies,Binders,Tables Model 6 (Fur),6,49.09,294.54,51.38,0.0,CUST-1212,2019-06-01,0.1744415020031235
ORD-100173,2020-05-09,South,Furniture,Chairs,Bookcases Model 3 (Fur),3,5.0,15.0,2.24,0.1,CUST-1306,2020-05-01,0.14933333333333335
ORD-100174,2020-06-03,Central,Technology,Accessories,Machines Model 5 (Tec),7,308.18,2157.26,133.96,0.0,CUST-1200,2020-06-01,0.062097290080936
ORD-100175,2018-07-28,East,Office Supplies,Paper,Machines Model 2 (Tec),2,69.69,139.38,23.64,0.0,CUST-1312,2018-07-01,0.16960826517434352
ORD-100176,2018-04-17,South,Technology,Accessories,Art Model 6 (Off),8,486.55,3892.4,649.01,0.1,CUST-1327,2018-04-01,0.16673774534991265
ORD-100177,2019-04-18,South,Furniture,Tables,Tables Model 10 (Fur),2,103.82,207.64,14.81,0.0,CUST-1082,2019-04-01,0.07132537083413601
ORD-100178,2019-04-09,Central,Office Supplies,Storage,Phones Model 2 (Tec),8,38.32,306.56,49.95,0.0,CUST-1264,2019-04-01,0.16293710855949897
ORD-100179,2019-05-27,West,Furniture,Furnishings,Accessories Model 2 (Tec),4,207.7,830.8,142.4,0.1,CUST-1126,2019-05-01,0.1714010592200289
ORD-100180,2020-03-09,South,Technology,Machines,Binders Model 3 (Off),3,579.83,1739.49,374.58,0.0,CUST-1356,2020-03-01,0.21533897866616075
ORD-100181,2020-01-08,East,Technology,Phones,Art Model 7 (Off),8,678.63,5429.04,1777.5,0.1,CUST-1092,2020-01-01,0.32740595022324387
ORD-100182,2020-12-13,West,Furniture,Bookcases,Accessories Model 1 (Tec),4,197.2,788.8,163.5,0.0,CUST-1161,2020-12-01,0.2072768762677485
ORD-100183,2018-04-18,East,Technology,Phones,Bookcases Model 1 (Fur),3,265.16,795.48,151.63,0.0,CUST-1361,2018-04-01,0.1906144717654749
ORD-100184,2019-03-17,West,Office Supplies,Paper,Storage Model 9 (Off),3,28.26,84.78,-0.53,0.0,CUST-1189,2019-03-01,-0.006251474404340647
ORD-100185,2019-01-07,West,Office Supplies,Art,Binders Model 7 (Off),6,45.33,271.98,29.16,0.0,CUST-1182,2019-01-01,0.1072137657180675
ORD-100186,2020-08-01,Central,Office Supplies,Paper,Copiers Model 4 (Tec),3,5.56,16.68,-0.98,0.1,CUST-1108,2020-08-01,-0.05875299760191847
ORD-100187,2018-09-30,South,Technology,Machines,Furnishings Model 3 (Fur),3,303.39,910.17,177.19,0.0,CUST-1174,2018-09-01,0.19467791731215048
ORD-100188,2018-07-28,Central,Office Supplies,Binders,Copiers Model 6 (Tec),3,68.3,204.9,112.67,0.0,CUST-1242,2018-07-01,0.5498779892630551
ORD-100189,2019-05-07,Central,Technology,Copiers,Bookcases Model 2 (Fur),4,541.64,2166.56,440.51,0.1,CUST-1083,2019-05-01,0.2033223174063954
ORD-100190,2019-04-07,West,Technology,Phones,Bookcases Model 2 (Fur),7,559.65,3917.55,628.43,0.0,CUST-1278,2019-04-01,0.1604140342816301
ORD-100191,2018-11-02,West,Office Supplies,Binders,Tables Model 8 (Fur),3,67.95,203.85,48.87,0.0,CUST-1287,2018-11-01,0.23973509933774834
ORD-100192,2018-10-01,South,Office Supplies,Art,Phones Model 4 (Tec),4,79.64,318.56,107.33,0.0,CUST-1155,2018-10-01,0.33692240080361624
ORD-100193,2020-10-07,South,Technology,Machines,Furnishings Model 7 (Fur),3,662.06,1986.18,634.72,0.0,CUST-1125,2020-10-01,0.3195682163751523
ORD-100194,2019-05-01,South,Technology,Phones,Furnishings Model 8 (Fur),5,177.05,885.25,167.99,0.0,CUST-1362,2019-05-01,0.18976560293702344
ORD-100195,2020-08-01,East,Technology,Accessories,Accessories Model 1 (Tec),5,381.31,1906.55,386.84,0.0,CUST-1200,2020-08-01,0.20290052713015655
ORD-100196,2019-08-26,South,Office Supplies,Paper,Accessories Model 9 (Tec),4,44.58,178.32,7.66,0.05,CUST-1378,2019-08-01,0.04295648272768058
ORD-100197,2018-02-25,South,Office Supplies,Storage,Phones Model 2 (Tec),4,55.87,223.48,32.11,0.0,CUST-1279,2018-02-01,0.14368176123143012
ORD-100198,2020-12-30,South,Office Supplies,Paper,Art Model 1 (Off),4,66.63,266.52,33.27,0.05,CUST-1007,2020-12-01,0.12483115713642505
ORD-100199,2020-07-04,West,Furniture,Bookcases,Storage Model 1 (Off),7,195.74,1370.18,210.48,0.0,CUST-1045,2020-07-01,0.15361485352289478
ORD-100200,2020-11-27,South,Furniture,Chairs,Chairs Model 7 (Fur),2,242.2,484.4,153.55,0.0,CUST-1074,2020-11-01,0.3169900908340215
ORD-100201,2020-10-11,West,Furniture,Furnishings,Tables Model 3 (Fur),7,312.2,2185.4,653.5,0.0,CUST-1328,2020-10-01,0.29902992587169397
ORD-100202,2020-07-18,Central,Furniture,Bookcases,Paper Model 1 (Off),3,382.82,1148.46,246.57,0.0,CUST-1322,2020-07-01,0.2146962018703307
ORD-100203,2018-07-02,East,Office Supplies,Binders,Copiers Model 4 (Tec),4,26.61,106.44,-7.64,0.05,CUST-1036,2018-07-01,-0.07177752724539646
ORD-100204,2019-06-16,South,Furniture,Furnishings,Bookcases Model 5 (Fur),5,327.43,1637.15,7.89,0.0,CUST-1074,2019-06-01,0.004819350700913172
ORD-100205,2018-08-23,South,Technology,Copiers,Chairs Model 4 (Fur),4,595.01,2380.04,318.15,0.05,CUST-1143,2018-08-01,0.13367422396262246
ORD-100206,2019-03-16,Central,Technology,Accessories,Copiers Model 6 (Tec),4,356.11,1424.44,144.02,0.0,CUST-1230,2019-03-01,0.10110639970795542
ORD-100207,2018-03-06,Central,Technology,Phones,Chairs Model 7 (Fur),5,305.83,1529.15,276.46,0.0,CUST-1053,2018-03-01,0.1807932511526011
ORD-100208,2019-02-19,East,Furniture,Furnishings,Art Model 4 (Off),6,400.56,2403.36,75.33,0.0,CUST-1337,2019-02-01,0.031343618933493106
ORD-100209,2020-12-14,East,Office Supplies,Storage,Machines Model 5 (Tec),2,62.25,124.5,37.85,0.0,CUST-1208,2020-12-01,0.30401606425702815
ORD-100210,2018-10-18,East,Furniture,Chairs,Bookcases Model 8 (Fur),4,157.66,630.64,-26.17,0.0,CUST-1099,2018-10-01,-0.04149752632246607
ORD-100211,2020-05-08,West,Office Supplies,Storage,Chairs Model 3 (Fur),4,19.52,78.08,18.1,0.05,CUST-1393,2020-05-01,0.23181352459016397
ORD-100212,2019-05-14,South,Furniture,Bookcases,Tables Model 1 (Fur),3,166.77,500.31,83.91,0.0,CUST-1210,2019-05-01,0.16771601607003658
ORD-100213,2019-04-09,West,Technology,Accessories,Chairs Model 7 (Fur),5,431.55,2157.75,-16.19,0.05,CUST-1209,2019-04-01,-0.007503186189317577
ORD-100214,2020-11-14,Central,Technology,Machines,Furnishings Model 1 (Fur),7,534.58,3742.06,612.05,0.05,CUST-1325,2020-11-01,0.16355964361875544
ORD-100215,2020-12-25,Central,Technology,Phones,Tables Model 8 (Fur),4,51.23,204.92,39.32,0.0,CUST-1164,2020-12-01,0.19187975795432366
ORD-100216,2019-09-01,Central,Office Supplies,Binders,Paper Model 6 (Off),2,18.52,37.04,14.79,0.0,CUST-1028,2019-09-01,0.39929805615550756
ORD-100217,2020-02-26,West,Technology,Machines,Accessories Model 10 (Tec),4,247.37,989.48,191.54,0.0,CUST-1133,2020-02-01,0.19357642398027244
ORD-100218,2018-06-19,West,Technology,Machines,Art Model 7 (Off),5,518.2,2591.0,982.31,0.0,CUST-1159,2018-06-01,0.37912389038981087
ORD-100219,2018-11-21,South,Office Supplies,Paper,Paper Model 7 (Off),4,21.42,85.68,8.61,0.05,CUST-1217,2018-11-01,0.10049019607843136
ORD-100220,2020-11-26,East,Technology,Machines,Bookcases Model 9 (Fur),6,553.67,3322.02,1078.95,0.05,CUST-1300,2020-11-01,0.3247873281918833
ORD-100221,2019-09-27,West,Furniture,Bookcases,Accessories Model 3 (Tec),6,295.16,1770.96,583.36,0.0,CUST-1281,2019-09-01,0.32940326150788274
ORD-100222,2019-08-17,Central,Furniture,Bookcases,Paper Model 4 (Off),4,250.57,1002.28,-75.33,0.0,CUST-1293,2019-08-01,-0.07515863830466536
ORD-100223,2020-03-30,West,Office Supplies,Binders,Paper Model 2 (Off),3,38.56,115.68,44.94,0.0,CUST-1208,2020-03-01,0.3884854771784232
ORD-100224,2018-03-04,South,Office Supplies,Paper,Phones Model 10 (Tec),3,5.0,15.0,4.34,0.0,CUST-1310,2018-03-01,0.28933333333333333
ORD-100225,2019-10-02,East,Furniture,Chairs,Tables Model 6 (Fur),8,311.15,2489.2,456.65,0.0,CUST-1038,2019-10-01,0.1834525148642134
ORD-100226,2019-07-05,South,Office Supplies,Art,Paper Model 8 (Off),8,27.75,222.0,64.44,0.05,CUST-1277,2019-07-01,0.29027027027027025
ORD-100227,2020-07-22,West,Technology,Phones,Binders Model 3 (Off),3,548.84,1646.52,266.53,0.0,CUST-1092,2020-07-01,0.16187474187984355
ORD-100228,2018-06-22,East,Technology,Copiers,Paper Model 4 (Off),1,383.09,383.09,43.2,0.0,CUST-1172,2018-06-01,0.11276723485342871
ORD-100229,2020-11-18,West,Furniture,Furnishings,Accessories Model 3 (Tec),3,21.06,63.18,-2.39,0.15,CUST-1196,2020-11-01,-0.03782842671731561
ORD-100230,2018-03-29,West,Office Supplies,Art,Accessories Model 1 (Tec),3,57.16,171.48,60.34,0.0,CUST-1131,2018-03-01,0.35187777000233267
ORD-100231,2018-07-23,West,Office Supplies,Art,Chairs Model 5 (Fur),3,36.2,108.6,16.89,0.0,CUST-1377,2018-07-01,0.15552486187845305
ORD-100232,2019-10-14,West,Office Supplies,Paper,Bookcases Model 1 (Fur),7,42.16,295.12,69.77,0.0,CUST-1068,2019-10-01,0.23641230685822714
ORD-100233,2020-01-10,West,Technology,Phones,Copiers Model 2 (Tec),2,610.51,1221.02,386.68,0.0,CUST-1084,2020-01-01,0.3166860493685607
ORD-100234,2018-09-15,East,Technology,Copiers,Accessories Model 1 (Tec),3,231.14,693.42,49.66,0.0,CUST-1029,2018-09-01,0.07161604799400074
ORD-100235,2018-05-12,South,Technology,Phones,Art Model 2 (Off),4,762.67,3050.68,994.44,0.0,CUST-1286,2018-05-01,0.32597322564149633
ORD-100236,2020-09-01,East,Office Supplies,Art,Accessories Model 9 (Tec),4,5.0,20.0,5.83,0.0,CUST-1356,2020-09-01,0.2915
ORD-100237,2018-09-27,West,Furniture,Bookcases,Copiers Model 3 (Tec),8,228.05,1824.4,364.72,0.05,CUST-1072,2018-09-01,0.19991229993422496
ORD-100238,2019-10-13,South,Technology,Accessories,Paper Model 4 (Off),7,484.32,3390.24,764.22,0.0,CUST-1338,2019-10-01,0.22541766954551892
ORD-100239,2019-11-10,South,Office Supplies,Storage,Storage Model 4 (Off),4,26.63,106.52,53.51,0.0,CUST-1192,2019-11-01,0.5023469770935036
ORD-100240,2019-04-05,East,Technology,Machines,Bookcases Model 6 (Fur),8,401.99,3215.92,890.0,0.0,CUST-1205,2019-04-01,0.27674817781536853
ORD-100241,2019-10-02,South,Technology,Copiers,Art Model 4 (Off),2,287.81,575.62,82.36,0.0,CUST-1330,2019-10-01,0.1430805044994962
ORD-100242,2019-07-27,South,Furniture,Furnishings,Chairs Model 7 (Fur),5,271.51,1357.55,122.86,0.0,CUST-1046,2019-07-01,0.09050127067143016
ORD-100243,2020-10-20,South,Technology,Phones,Chairs Model 3 (Fur),5,277.15,1385.75,245.65,0.0,CUST-1057,2020-10-01,0.17726862709723976
ORD-100244,2018-08-12,Central,Furniture,Chairs,Phones Model 1 (Tec),4,209.91,839.64,17.28,0.0,CUST-1123,2018-08-01,0.02058024867800486
ORD-100245,2020-02-24,East,Technology,Accessories,Tables Model 2 (Fur),4,267.44,1069.76,381.45,0.0,CUST-1321,2020-02-01,0.3565753066108286
ORD-100246,2018-09-19,South,Furniture,Chairs,Tables Model 2 (Fur),5,155.82,779.1,154.79,0.1,CUST-1153,2018-09-01,0.198677961750738
ORD-100247,2019-03-10,East,Technology,Phones,Machines Model 9 (Tec),2,92.7,185.4,44.45,0.0,CUST-1368,2019-03-01,0.23975188781014026
ORD-100248,2020-01-06,West,Technology,Copiers,Phones Model 9 (Tec),6,659.99,3959.94,702.89,0.0,CUST-1243,2020-01-01,0.17750016414390116
ORD-100249,2018-11-25,West,Office Supplies,Storage,Tables Model 5 (Fur),4,92.64,370.56,178.77,0.0,CUST-1211,2018-11-01,0.4824319948186529
ORD-100250,2018-12-13,South,Furniture,Tables,Art Model 3 (Off),2,457.22,914.44,-39.08,0.0,CUST-1289,2018-12-01,-0.042736538209177194
ORD-100251,2020-04-03,Central,Furniture,Bookcases,Phones Model 10 (Tec),3,324.95,974.85,172.2,0.0,CUST-1173,2020-04-01,0.17664256039390674
ORD-100252,2018-03-21,East,Technology,Accessories,Copiers Model 5 (Tec),5,280.72,1403.6,403.43,0.1,CUST-1036,2018-03-01,0.2874251923624965
ORD-100253,2019-05-17,West,Office Supplies,Art,Accessories Model 9 (Tec),4,89.81,359.24,37.72,0.0,CUST-1353,2019-05-01,0.1049994432691237
ORD-100254,2020-12-29,Central,Technology,Machines,Chairs Model 1 (Fur),3,305.37,916.11,162.1,0.0,CUST-1002,2020-12-01,0.17694381679056007
ORD-100255,2020-12-26,South,Technology,Accessories,Bookcases Model 1 (Fur),3,561.78,1685.34,395.46,0.05,CUST-1128,2020-12-01,0.23464701484566913
ORD-100256,2018-03-22,West,Technology,Machines,Tables Model 7 (Fur),5,509.78,2548.9,393.82,0.0,CUST-1176,2018-03-01,0.15450586527521676
ORD-100257,2018-08-22,South,Technology,Copiers,Machines Model 10 (Tec),2,435.04,870.08,416.36,0.1,CUST-1086,2018-08-01,0.4785307098197867
ORD-100258,2018-10-18,Central,Office Supplies,Storage,Machines Model 10 (Tec),3,15.3,45.9,13.78,0.0,CUST-1044,2018-10-01,0.30021786492374725
ORD-100259,2020-10-18,Central,Furniture,Furnishings,Paper Model 5 (Off),4,207.85,831.4,142.17,0.0,CUST-1161,2020-10-01,0.17100072167428432
ORD-100260,2020-08-22,East,Technology,Machines,Chairs Model 1 (Fur),2,252.6,505.2,55.65,0.0,CUST-1136,2020-08-01,0.11015439429928742
ORD-100261,2020-08-20,West,Technology,Accessories,Binders Model 7 (Off),4,603.05,2412.2,376.01,0.0,CUST-1204,2020-08-01,0.15587845120636765
ORD-100262,2019-02-09,South,Office Supplies,Paper,Copiers Model 4 (Tec),4,58.73,234.92,90.75,0.15,CUST-1192,2019-02-01,0.38630171973437766
ORD-100263,2018-06-22,East,Furniture,Bookcases,Phones Model 3 (Tec),5,436.67,2183.35,296.59,0.05,CUST-1363,2018-06-01,0.13584171113197607
ORD-100264,2020-07-01,West,Technology,Phones,Machines Model 1 (Tec),5,647.49,3237.45,434.69,0.0,CUST-1223,2020-07-01,0.13426925512363125
ORD-100265,2020-02-10,East,Furniture,Chairs,Machines Model 6 (Tec),8,137.38,1099.04,119.54,0.0,CUST-1061,2020-02-01,0.10876765176881643
ORD-100266,2019-11-01,East,Technology,Machines,Art Model 6 (Off),6,247.38,1484.28,304.12,0.0,CUST-1135,2019-11-01,0.20489395531840354
ORD-100267,2020-12-17,West,Technology,Accessories,Storage Model 1 (Off),4,533.73,2134.92,188.3,0.0,CUST-1382,2020-12-01,0.08820002623049107
ORD-100268,2019-12-18,South,Office Supplies,Paper,Accessories Model 8 (Tec),7,85.23,596.61,111.74,0.0,CUST-1058,2019-12-01,0.18729153048054842
ORD-100269,2018-01-09,South,Furniture,Bookcases,Accessories Model 9 (Tec),6,5.0,30.0,-3.87,0.0,CUST-1061,2018-01-01,-0.129
ORD-100270,2020-06-13,South,Office Supplies,Storage,Copiers Model 7 (Tec),4,14.67,58.68,19.08,0.0,CUST-1206,2020-06-01,0.3251533742331288
ORD-100271,2018-11-24,East,Office Supplies,Storage,Art Model 9 (Off),3,28.5,85.5,17.96,0.0,CUST-1095,2018-11-01,0.21005847953216375
ORD-100272,2019-12-28,East,Furniture,Bookcases,Accessories Model 10 (Tec),8,179.63,1437.04,283.61,0.0,CUST-1175,2019-12-01,0.19735706730501587
ORD-100273,2020-10-25,South,Office Supplies,Art,Phones Model 3 (Tec),3,101.24,303.72,13.23,0.0,CUST-1290,2020-10-01,0.04355985776372975
ORD-100274,2018-05-28,South,Furniture,Tables,Tables Model 1 (Fur),4,450.24,1800.96,-110.95,0.0,CUST-1207,2018-05-01,-0.061606032338308456
ORD-100275,2018-05-07,West,Technology,Phones,Bookcases Model 10 (Fur),2,618.2,1236.4,331.88,0.0,CUST-1047,2018-05-01,0.26842445810417337
ORD-100276,2018-04-28,South,Technology,Machines,Chairs Model 1 (Fur),3,633.96,1901.88,555.06,0.0,CUST-1202,2018-04-01,0.2918480661240456
ORD-100277,2019-08-29,West,Office Supplies,Paper,Chairs Model 8 (Fur),5,53.73,268.65,66.27,0.0,CUST-1320,2019-08-01,0.24667783361250697
ORD-100278,2018-10-26,East,Technology,Machines,Copiers Model 5 (Tec),5,410.82,2054.1,688.98,0.05,CUST-1221,2018-10-01,0.33541697093617645
ORD-100279,2019-10-25,South,Office Supplies,Art,Accessories Model 6 (Tec),5,61.35,306.75,48.19,0.05,CUST-1028,2019-10-01,0.15709861450692747
ORD-100280,2020-02-25,Central,Technology,Accessories,Paper Model 1 (Off),7,449.8,3148.6,284.77,0.15,CUST-1211,2020-02-01,0.09044337165724449
ORD-100281,2018-08-11,Central,Furniture,Bookcases,Art Model 1 (Off),5,399.4,1997.0,-243.28,0.1,CUST-1010,2018-08-01,-0.12182273410115173
ORD-100282,2019-11-26,East,Office Supplies,Storage,Storage Model 8 (Off),2,8.71,17.42,7.05,0.0,CUST-1071,2019-11-01,0.404707233065442
ORD-100283,2018-10-17,South,Technology,Machines,Tables Model 3 (Fur),3,5.0,15.0,2.13,0.0,CUST-1035,2018-10-01,0.142
ORD-100284,2019-06-19,East,Furniture,Chairs,Bookcases Model 4 (Fur),3,162.98,488.94,56.83,0.0,CUST-1095,2019-06-01,0.11623103039227717
ORD-100285,2020-09-18,South,Furniture,Furnishings,Storage Model 2 (Off),3,122.74,368.22,49.33,0.15,CUST-1312,2020-09-01,0.1339688229862582
ORD-100286,2020-07-15,West,Office Supplies,Paper,Accessories Model 6 (Tec),3,37.47,112.41,27.66,0.1,CUST-1217,2020-07-01,0.2460635174806512
ORD-100287,2018-04-12,Central,Furniture,Chairs,Machines Model 7 (Tec),6,94.14,564.84,32.12,0.0,CUST-1396,2018-04-01,0.05686566107216202
ORD-100288,2019-04-09,West,Office Supplies,Paper,Storage Model 1 (Off),8,5.0,40.0,10.2,0.0,CUST-1207,2019-04-01,0.255
ORD-100289,2018-10-30,South,Furniture,Bookcases,Furnishings Model 8 (Fur),3,217.04,651.12,36.54,0.0,CUST-1286,2018-10-01,0.056118687799483966
ORD-100290,2018-01-04,South,Technology,Phones,Copiers Model 2 (Tec),1,639.03,639.03,123.68,0.0,CUST-1387,2018-01-01,0.19354333912335886
ORD-100291,2020-04-24,South,Furniture,Tables,Phones Model 2 (Tec),4,5.0,20.0,0.69,0.1,CUST-1108,2020-04-01,0.034499999999999996
ORD-100292,2019-11-29,South,Office Supplies,Art,Bookcases Model 8 (Fur),3,33.46,100.38,33.26,0.05,CUST-1285,2019-11-01,0.33134090456266185
ORD-100293,2018-10-14,West,Office Supplies,Art,Art Model 4 (Off),3,64.97,194.91,25.36,0.0,CUST-1200,2018-10-01,0.1301113334359448
ORD-100294,2020-03-22,East,Technology,Machines,Binders Model 5 (Off),8,178.0,1424.0,195.32,0.1,CUST-1391,2020-03-01,0.1371629213483146
ORD-100295,2019-08-28,West,Furniture,Chairs,Chairs Model 2 (Fur),4,5.0,20.0,0.65,0.0,CUST-1055,2019-08-01,0.0325
ORD-100296,2019-04-14,East,Technology,Accessories,Storage Model 2 (Off),5,551.58,2757.9,635.81,0.0,CUST-1146,2019-04-01,0.23054135392871386
ORD-100297,2018-01-11,Central,Furniture,Furnishings,Copiers Model 6 (Tec),5,279.38,1396.9,493.27,0.0,CUST-1187,2018-01-01,0.3531176175817882
ORD-100298,2018-03-24,East,Office Supplies,Binders,Binders Model 9 (Off),3,27.9,83.7,18.65,0.1,CUST-1369,2018-03-01,0.2228195937873357
ORD-100299,2020-08-25,East,Office Supplies,Art,Tables Model 7 (Fur),3,45.74,137.22,29.05,0.0,CUST-1117,2020-08-01,0.21170383326045766
ORD-100300,2020-09-16,South,Office Supplies,Binders,Chairs Model 10 (Fur),5,52.12,260.6,20.24,0.1,CUST-1339,2020-09-01,0.07766692248656944
ORD-100301,2019-08-21,East,Office Supplies,Art,Paper Model 7 (Off),2,83.68,167.36,40.52,0.1,CUST-1115,2019-08-01,0.24211281070745697
ORD-100302,2020-07-02,East,Furniture,Chairs,Binders Model 7 (Off),5,261.55,1307.75,-126.42,0.0,CUST-1363,2020-07-01,-0.09666985280061174
ORD-100303,2019-09-30,South,Office Supplies,Art,Binders Model 1 (Off),6,74.35,446.1,89.93,0.0,CUST-1055,2019-09-01,0.20159157139654788
ORD-100304,2018-06-12,East,Furniture,Chairs,Binders Model 3 (Off),8,264.01,2112.08,352.95,0.0,CUST-1093,2018-06-01,0.1671101473429037
ORD-100305,2018-05-20,West,Furniture,Tables,Accessories Model 8 (Tec),2,488.58,977.16,132.44,0.0,CUST-1110,2018-05-01,0.13553563387776824
ORD-100306,2018-12-04,Central,Technology,Phones,Copiers Model 3 (Tec),4,339.67,1358.68,-85.06,0.0,CUST-1140,2018-12-01,-0.06260488120823152
ORD-100307,2020-09-11,West,Furniture,Bookcases,Art Model 2 (Off),5,131.17,655.85,-97.3,0.1,CUST-1005,2020-09-01,-0.1483570938476786
ORD-100308,2020-05-21,West,Office Supplies,Binders,Phones Model 9 (Tec),4,69.69,278.76,125.54,0.1,CUST-1012,2020-05-01,0.4503515568948199
ORD-100309,2020-07-31,West,Furniture,Furnishings,Art Model 9 (Off),2,404.78,809.56,227.89,0.0,CUST-1121,2020-07-01,0.28149859182765946
ORD-100310,2020-09-11,Central,Office Supplies,Art,Tables Model 4 (Fur),3,13.27,39.81,-1.91,0.0,CUST-1367,2020-09-01,-0.04797789500125596
ORD-100311,2018-08-19,Central,Furniture,Chairs,Copiers Model 8 (Tec),1,264.86,264.86,-16.44,0.0,CUST-1135,2018-08-01,-0.06207052782602129
ORD-100312,2018-10-01,South,Technology,Copiers,Furnishings Model 1 (Fur),7,440.47,3083.29,1058.14,0.0,CUST-1059,2018-10-01,0.3431853636861924
ORD-100313,2018-04-23,Central,Technology,Accessories,Phones Model 5 (Tec),1,450.85,450.85,64.38,0.0,CUST-1270,2018-04-01,0.14279693911500496
ORD-100314,2020-05-04,West,Technology,Machines,Machines Model 3 (Tec),3,701.53,2104.59,233.16,0.0,CUST-1290,2020-05-01,0.1107864239590609
ORD-100315,2020-08-26,South,Office Supplies,Art,Tables Model 2 (Fur),3,81.24,243.72,92.76,0.0,CUST-1232,2020-08-01,0.3806006893156081
ORD-100316,2019-03-21,South,Furniture,Chairs,Paper Model 3 (Off),5,5.0,25.0,8.94,0.05,CUST-1313,2019-03-01,0.3576
ORD-100317,2019-11-11,East,Technology,Copiers,Phones Model 1 (Tec),3,527.25,1581.75,203.94,0.0,CUST-1208,2019-11-01,0.12893314366998576
ORD-100318,2018-06-19,South,Furniture,Furnishings,Bookcases Model 2 (Fur),2,262.52,525.04,30.24,0.0,CUST-1345,2018-06-01,0.0575956117629133
ORD-100319,2020-10-15,West,Office Supplies,Paper,Storage Model 8 (Off),4,100.73,402.92,167.23,0.0,CUST-1374,2020-10-01,0.41504517025712295
ORD-100320,2020-08-04,West,Technology,Machines,Chairs Model 2 (Fur),2,173.65,347.3,32.71,0.0,CUST-1291,2020-08-01,0.09418370285056148
ORD-100321,2020-12-04,South,Technology,Phones,Phones Model 7 (Tec),2,5.0,10.0,1.43,0.0,CUST-1274,2020-12-01,0.143
ORD-100322,2020-06-06,East,Furniture,Bookcases,Copiers Model 4 (Tec),6,307.95,1847.7,135.72,0.0,CUST-1033,2020-06-01,0.07345348270823185
ORD-100323,2020-08-23,East,Furniture,Chairs,Art Model 8 (Off),5,364.2,1821.0,-31.88,0.0,CUST-1387,2020-08-01,-0.017506864360241625
ORD-100324,2018-01-28,Central,Furniture,Bookcases,Chairs Model 10 (Fur),2,241.75,483.5,30.99,0.0,CUST-1158,2018-01-01,0.06409513960703206
ORD-100325,2020-03-17,South,Office Supplies,Paper,Paper Model 5 (Off),4,5.0,20.0,2.05,0.1,CUST-1301,2020-03-01,0.1025
ORD-100326,2018-12-30,East,Furniture,Tables,Storage Model 7 (Off),2,333.34,666.68,274.35,0.0,CUST-1347,2018-12-01,0.41151676966460676
ORD-100327,2020-10-16,South,Furniture,Tables,Binders Model 2 (Off),4,171.94,687.76,60.13,0.0,CUST-1194,2020-10-01,0.08742875421658719
ORD-100328,2020-05-28,Central,Office Supplies,Paper,Accessories Model 4 (Tec),4,21.62,86.48,28.38,0.0,CUST-1332,2020-05-01,0.328168362627197
ORD-100329,2020-08-04,East,Office Supplies,Binders,Phones Model 2 (Tec),3,23.57,70.71,19.19,0.0,CUST-1088,2020-08-01,0.2713901852637534
ORD-100330,2020-06-06,West,Office Supplies,Art,Machines Model 3 (Tec),1,35.36,35.36,-0.63,0.0,CUST-1385,2020-06-01,-0.017816742081447963
ORD-100331,2018-10-20,East,Office Supplies,Binders,Copiers Model 6 (Tec),5,87.79,438.95,109.49,0.1,CUST-1331,2018-10-01,0.24943615445950562
ORD-100332,2020-05-12,South,Furniture,Chairs,Furnishings Model 6 (Fur),8,130.33,1042.64,230.47,0.1,CUST-1148,2020-05-01,0.22104465587355174
ORD-100333,2018-04-29,East,Technology,Accessories,Storage Model 3 (Off),5,238.14,1190.7,123.81,0.05,CUST-1378,2018-04-01,0.10398085159989921
ORD-100334,2020-08-13,East,Furniture,Tables,Binders Model 7 (Off),3,293.07,879.21,118.49,0.0,CUST-1324,2020-08-01,0.1347687128217377
ORD-100335,2020-07-29,East,Technology,Phones,Machines Model 2 (Tec),2,584.87,1169.74,376.48,0.15,CUST-1045,2020-07-01,0.3218492998444099
ORD-100336,2018-09-01,West,Technology,Copiers,Accessories Model 8 (Tec),6,5.0,30.0,7.93,0.0,CUST-1275,2018-09-01,0.2643333333333333
ORD-100337,2020-06-13,West,Office Supplies,Art,Art Model 5 (Off),4,70.16,280.64,42.4,0.05,CUST-1210,2020-06-01,0.15108323831242873
ORD-100338,2019-05-20,West,Furniture,Furnishings,Phones Model 2 (Tec),3,5.0,15.0,3.01,0.15,CUST-1206,2019-05-01,0.20066666666666666
ORD-100339,2018-12-01,Central,Technology,Accessories,Chairs Model 1 (Fur),2,640.45,1280.9,483.01,0.0,CUST-1219,2018-12-01,0.37708642360840033
ORD-100340,2020-05-20,Central,Office Supplies,Art,Machines Model 2 (Tec),5,39.51,197.55,58.36,0.1,CUST-1045,2020-05-01,0.29541888129587446
ORD-100341,2018-09-07,South,Office Supplies,Art,Chairs Model 3 (Fur),5,84.91,424.55,-50.28,0.0,CUST-1278,2018-09-01,-0.11843128017901307
ORD-100342,2018-01-26,West,Technology,Copiers,Art Model 1 (Off),3,164.31,492.93,40.52,0.1,CUST-1172,2018-01-01,0.08220234110319924
ORD-100343,2018-07-31,West,Furniture,Furnishings,Paper Model 9 (Off),5,249.74,1248.7,209.85,0.0,CUST-1390,2018-07-01,0.16805477696804677
ORD-100344,2018-12-26,South,Technology,Accessories,Storage Model 2 (Off),2,426.21,852.42,136.18,0.0,CUST-1259,2018-12-01,0.15975692733628963
